,aboard,aboardpass,aboardcrew,fpass,fcrew,gnd,ftot
1404,0.03105590062111801,0.0,0.3278688524590164,0.0,0.43478260869565216,0.0,0.03430531732418525
1405,0.6521739130434783,0.5374592833876222,1.4754098360655736,0.5892857142857143,1.9565217391304348,0.0,0.7204116638078903
1406,0.32608695652173914,0.30944625407166126,0.3278688524590164,0.33928571428571425,0.43478260869565216,0.0,0.3602058319039452
1407,0.04658385093167702,0.0,0.4918032786885246,0.0,0.6521739130434783,0.0,0.051457975986277875
1408,0.03105590062111801,0.0,0.3278688524590164,0.0,0.21739130434782608,0.0,0.017152658662092625
1409,0.43478260869565216,0.4071661237785016,0.4918032786885246,0.44642857142857145,0.6521739130434783,0.0,0.48027444253859347
1410,0.32608695652173914,0.26058631921824105,0.8196721311475409,0.017857142857142856,0.8695652173913043,0.0,0.08576329331046312
1411,0.6366459627329192,0.6188925081433225,0.4918032786885246,0.39285714285714285,0.6521739130434783,0.0,0.4288164665523156
1412,0.6832298136645963,0.6514657980456027,0.6557377049180328,0.7142857142857142,0.8695652173913043,0.0,0.7547169811320754
1413,0.10869565217391304,0.0,1.1475409836065573,0.0,0.43478260869565216,0.0,0.03430531732418525
1414,0.4192546583850932,0.3583061889250815,0.8196721311475409,0.03571428571428571,0.0,0.0,0.03430531732418525
1415,0.32608695652173914,0.2931596091205212,0.4918032786885246,0.3214285714285714,0.6521739130434783,0.0,0.3602058319039452
1416,0.49689440993788814,0.43973941368078173,0.8196721311475409,0.30357142857142855,1.0869565217391304,0.0,0.3773584905660377
1417,0.2950310559006211,0.17915309446254074,1.3114754098360657,0.19642857142857142,1.7391304347826086,0.0,0.3259005145797599
1418,0.24844720496894407,0.17915309446254074,0.8196721311475409,0.17857142857142855,1.0869565217391304,0.0,0.25728987993138935
1419,0.43478260869565216,0.4071661237785016,0.4918032786885246,0.44642857142857145,0.6521739130434783,0.0,0.48027444253859347
1420,0.15527950310559005,0.0,1.6393442622950818,0.0,2.1739130434782608,0.0,0.17152658662092624
1421,0.5124223602484472,0.4560260586319218,0.8196721311475409,0.39285714285714285,0.21739130434782608,0.0,0.39451114922813035
1422,0.21739130434782608,0.16286644951140067,0.6557377049180328,0.17857142857142855,0.6521739130434783,0.0,0.22298456260720412
1423,0.03105590062111801,0.0,0.3278688524590164,0.0,0.43478260869565216,0.0,0.03430531732418525
1424,0.09316770186335405,0.08143322475570033,0.1639344262295082,0.08928571428571427,0.21739130434782608,0.0,0.10291595197255575
1425,0.24844720496894407,0.09771986970684038,1.6393442622950818,0.08928571428571427,1.3043478260869565,0.02909090909090909,0.18867924528301885
1426,0.6832298136645963,0.6677524429967427,0.4918032786885246,0.017857142857142856,0.0,0.0,0.017152658662092625
1427,0.2329192546583851,0.19543973941368076,0.6557377049180328,0.14285714285714285,0.6521739130434783,0.0,0.15437392795883362
1428,0.32608695652173914,0.19543973941368076,0.6557377049180328,0.14285714285714285,0.6521739130434783,0.0,0.3602058319039452
1429,0.15527950310559005,0.08143322475570033,0.8196721311475409,0.03571428571428571,0.43478260869565216,0.0,0.0686106346483705
1430,0.2639751552795031,0.21172638436482083,0.6557377049180328,0.2142857142857143,0.8695652173913043,0.0,0.274442538593482
1431,0.5434782608695652,0.4723127035830619,0.9836065573770492,0.5178571428571429,1.3043478260869565,0.0,0.6003430531732419
1432,0.32608695652173914,0.2931596091205212,0.4918032786885246,0.3214285714285714,0.6521739130434783,0.0,0.3602058319039452
1433,0.27950310559006214,0.2280130293159609,0.6557377049180328,0.1607142857142857,0.8695652173913043,0.0,0.22298456260720412
1434,0.015527950310559004,0.0,0.1639344262295082,0.0,0.21739130434782608,0.02181818181818182,0.017152658662092625
1435,0.24844720496894407,0.1465798045602606,1.1475409836065573,0.1607142857142857,1.5217391304347827,0.0,0.274442538593482
1436,0.04658385093167702,0.0,0.4918032786885246,0.0,0.6521739130434783,0.0,0.051457975986277875
1437,0.5434782608695652,0.48859934853420195,0.8196721311475409,0.5357142857142857,1.0869565217391304,0.0,0.6003430531732419
1438,0.24844720496894407,0.0,2.6229508196721314,0.0,2.1739130434782608,0.0,0.17152658662092624
1439,0.15527950310559005,0.0,1.6393442622950818,0.0,2.1739130434782608,0.0,0.17152658662092624
1440,0.04658385093167702,0.0,0.4918032786885246,0.0,0.6521739130434783,0.0,0.051457975986277875
1441,0.13975155279503107,0.09771986970684038,0.4918032786885246,0.10714285714285715,0.6521739130434783,0.0,0.15437392795883362
1442,0.3105590062111801,0.2931596091205212,0.3278688524590164,0.3214285714285714,0.43478260869565216,0.0,0.34305317324185247
1443,0.24844720496894407,0.19543973941368076,0.6557377049180328,0.14285714285714285,0.6521739130434783,0.0,0.18867924528301885
1444,0.6211180124223602,0.504885993485342,1.4754098360655736,0.5535714285714286,0.43478260869565216,0.0,0.5660377358490566
